timestamp,ch1,ch2,ch3,ch4,ch5,ch10
1773356956,7514115.336518723,24798166.108,24799558.072921645,347147.600885034,349789.207329157,24799558.233933344
1773356957,7514159.588043748,24798210.356200997,24799602.32115044,347191.85273815,349833.456352789,24799602.482150126
1773356958,7514203.839123586,24798254.604559373,24799646.569496807,347236.10620675,349877.707215181,24799646.730508506
1773356959,7514248.092197954,24798298.853041645,24799690.81794368,347280.360121049,349921.95481096,24799690.978973452
1773356960,7514292.345271395,24798343.101665515,24799735.06656755,347324.612610858,349966.199819456,24799735.22759695
1773356961,7514336.596877545,24798387.35043098,24799779.315333016,347368.86636222,350010.447657646,24799779.476362415
1773356962,7514380.84739162,24798431.59932034,24799823.564222377,347413.118346756,350054.695502894,24799823.725251775
1773356963,7514425.101281507,24798475.848333597,24799867.81323233,347457.368936163,350098.946360628,24799867.97426503
1773356964,7514469.353194201,24798520.09748845,24799912.06240929,347501.621855583,350143.196736399,24799912.22340614
1773356965,7514513.606740777,24798564.34675564,24799956.31171015,347545.874495432,350187.446680828,24799956.4726716
1773356966,7514557.859272373,24798608.59612015,24800000.561099507,347590.128883224,350231.697769517,24800000.72206096
1773356967,7514602.11425031,24798652.845622852,24800044.810630467,347634.382545583,350275.949505318,24800044.971556515
1773356968,7514646.367107429,24798697.09526001,24800089.06024992,347678.634231396,350320.201245952,24800089.22119367
1773356969,7514690.619777652,24798741.34499177,24800133.30996336,347722.888820052,350364.450483135,24800133.47090996
1773356970,7514734.872891406,24798785.594845746,24800177.559781935,347767.144200127,350408.697580574,24800177.720763933
1773356971,7514779.126124212,24798829.844823617,24800221.80970671,347811.397302464,350452.95065836,24800221.970724627
1773356972,7514823.381286177,24798874.094872296,24800266.059755385,347855.651414309,350497.202517081,24800266.220821977
1773356973,7514867.635324105,24798918.34508027,24800310.30996336,347899.905918165,350541.45499115,24800310.47101616
1773356974,7514911.888473928,24798962.595394447,24800354.560259838,347944.157634858,350585.706707026,24800354.721312635
1773356975,7514956.140447449,24799006.845829792,24800398.810680214,347988.410247788,350629.955896928,24800398.97175021
1773356976,7515000.39432132,24799051.096396204,24800443.061243273,348032.664010906,350674.203586666,24800443.222316623
1773356977,7515044.648854827,24799095.34708652,24800487.31191037,348076.919730251,350718.454584063,24800487.473006938
1773356978,7515088.903762061,24799139.597918436,24800531.562677003,348121.172717135,350762.704127872,24800531.723838855
1773356979,7515133.157106702,24799183.848874256,24800575.813615125,348165.426917562,350806.954875372,24800575.974794675
1773356980,7515177.409673536,24799228.09998938,24800620.064730246,348209.682581833,350851.204711171,24800620.2259098
1773356981,7515221.663757237,24799272.35125232,24800664.316010267,348253.935714033,350895.454358756,24800664.47717497
1773356982,7515265.918549072,24799316.602662135,24800708.567430746,348298.190568075,350939.704715211,24800708.72857775
1773356983,7515310.176459134,24799360.85423489,24800752.818975132,348342.444847669,350983.95563581,24800752.980140187
1773356984,7515354.431861634,24799405.10595628,24800797.07066112,348386.699086532,351028.207088231,24800797.231843527
1773356985,7515398.685829114,24799449.35780791,24800841.322506417,348430.952108636,351072.458704231,24800841.483732786
1773356986,7515442.94020604,24799493.609852374,24800885.57455659,348475.20925621,351116.71043783,24800885.73577725
1773356987,7515487.195209602,24799537.86207385,24800929.826760363,348519.465087458,351160.95947333,24800929.987981237
1773356988,7515531.451677436,24799582.114436932,24800974.079122044,348563.718096688,351205.211264116,24800974.24036181
1773356989,7515575.704987964,24799626.366994724,24801018.331663538,348607.97440119,351249.464113139,24801018.4928842
1773356990,7515619.961109538,24799670.61969413,24801062.584362943,348652.231357553,351293.718993346,24801062.7455836
1773356991,7515664.214245256,24799714.872535136,24801106.837239355,348696.488634352,351337.973641819,24801106.998459987
1773356992,7515708.471420226,24799759.12557308,24801151.090294372,348740.747331906,351382.227164908,24801151.251495734
1773356993,7515752.727221239,24799803.37877259,24801195.343476184,348785.002796609,351426.477880649,24801195.504681997
1773356994,7515796.985057451,24799847.632124905,24801239.596835006,348829.260061262,351470.733202316,24801239.758023117
1773356995,7515841.242290671,24799891.88564955,24801283.850385897,348873.519228045,351514.98817448,24801284.011541456
1773356996,7515885.500655006,24799936.139347166,24801328.104085535,348917.776709856,351559.242237014,24801328.265241098
1773356997,7515929.75819157,24799980.39320612,24801372.357955854,348962.035333062,351603.496034837,24801372.51910005
1773356998,7515974.015099216,24800024.647224385,24801416.611962754,349006.293761507,351647.751190835,24801416.77313602
1773356999,7516018.271809942,24800068.901437372,24801460.86615804,349050.550397479,351692.005506081,24801461.027331788
1773357000,7516062.528681704,24800113.15581243,24801505.12051264,349094.808990157,351736.261523756,24801505.28170859
1773357001,7516106.786799334,24800157.410366252,24801549.375044253,349139.067367601,351780.51542396,24801549.53626241
1773357002,7516151.046434641,24800201.665097095,24801593.629799437,349183.327112071,351824.775040266,24801593.790993255
1773357003,7516195.304011471,24800245.920004956,24801637.884725,349227.585752726,351869.031774411,24801638.045900304
1773357004,7516239.561574959,24800290.175089836,24801682.139827583,349271.844508957,351913.286657813,24801682.300986
1773357005,7516283.819693027,24800334.43037706,24801726.395131882,349316.104676074,351957.544241523,24801726.556275446
1773357006,7516328.081025568,24800378.6858382,24801770.65062843,349360.363248469,352001.799486589,24801770.81173659
1773357007,7516372.34002054,24800422.94149407,24801814.906302,349404.624661415,352046.053446598,24801815.067392457
1773357008,7516416.599596374,24800467.197326962,24801859.162170295,349448.882001983,352090.309367035,24801859.323207647
1773357009,7516460.86038484,24800511.453362603,24801903.418205313,349493.14194679,352134.56582395,24801903.579235263
1773357010,7516505.120291035,24800555.709571775,24801947.674396787,349537.400771804,352178.822125429,24801947.83546948
1773357011,7516549.378967868,24800599.965975676,24801991.930800688,349581.661131862,352223.076647958,24801992.091876294
1773357012,7516593.636732165,24800644.22259595,24802036.187399317,349625.921911236,352267.332684239,24802036.348492626
1773357013,7516637.896045038,24800688.479393855,24802080.444182836,349670.180968399,352311.588651854,24802080.605279
1773357014,7516682.155157459,24800732.73640419,24802124.701193172,349714.440761986,352355.847737573,24802124.862271633
1773357015,7516726.41805499,24800776.99359156,24802168.958398245,349758.702209397,352400.105644276,24802169.119459
1773357016,7516770.678240085,24800821.2509604,24802213.215787984,349802.96040726,352444.364181905,24802213.376841098
1773357017,7516814.94003187,24800865.508532785,24802257.473357175,349847.218642117,352488.621819727,24802257.63441793
1773357018,7516859.201076468,24800909.766300213,24802301.73111103,349891.477915273,352532.878527173,24802301.89216988
1773357019,7516903.463057065,24800954.02427107,24802345.989077132,349935.73923051,352577.137406607,24802346.15014074
1773357020,7516947.723562842,24800998.282423962,24802390.2472294,349979.999132406,352621.392362709,24802390.408295862
1773357021,7516991.983763877,24801042.540797,24802434.50561201,350024.260623982,352665.654753054,24802434.666666668
1773357022,7517036.24367055,24801086.799352065,24802478.76418936,350068.521769924,352709.912153073,24802478.925238114
1773357023,7517080.507029784,24801131.05808519,24802523.02294374,350112.784190493,352754.171033994,24802523.18395709
1773357024,7517124.768172645,24801175.317039922,24802567.28189785,350157.045785308,352798.430715854,24802567.44290621
1773357025,7517169.031479613,24801219.57618837,24802611.54105442,350201.309160103,352842.690192955,24802611.702062495
1773357026,7517213.292796063,24801263.83554926,24802655.800407186,350245.572248092,352886.948811927,24802655.961423386
1773357027,7517257.55647817,24801308.095104896,24802700.059945118,350289.835912326,352931.20858635,24802700.22097902
1773357028,7517301.820994866,24801352.35485527,24802744.319677792,350334.101605509,352975.469039398,24802744.4807025
1773357029,7517346.086031976,24801396.61479357,24802788.579597764,350378.363327373,353019.729233057,24802788.740669925
1773357030,7517390.349975214,24801440.87495574,24802832.839724526,350422.625747973,353063.987821716,24802833.000814404
1773357031,7517434.614122063,24801485.13533036,24802877.100116845,350466.8875,353108.247021544,24802877.261193633
1773357032,7517478.878784123,24801529.39590673,24802921.36072162,350511.152357171,353152.510047627,24802921.521776076
1773357033,7517523.143054424,24801573.656693164,24802965.621496733,350555.417745277,353196.771556075,24802965.78255404
1773357034,7517567.406667729,24801617.91769205,24803009.88249562,350599.682594763,353241.029948816,24803010.04353522
1773357035,7517611.669618034,24801662.178871144,24803054.14369434,350643.947761723,353285.293538505,24803054.304734252
1773357036,7517655.936279457,24801706.440264154,24803098.405130748,350688.210380047,353329.556488171,24803098.566134945
1773357037,7517700.200056648,24801750.70188733,24803142.666761093,350732.474530356,353373.82082153,24803142.827750433
1773357038,7517744.466408131,24801794.963705894,24803186.928579018,350776.738920268,353418.082814049,24803187.089568358
1773357039,7517788.73003028,24801839.225753337,24803231.190591693,350821.004018766,353462.347425071,24803231.35159874
1773357040,7517832.994687821,24801883.487987112,24803275.452799123,350865.269047577,353506.607791748,24803275.613834742
1773357041,7517877.260255774,24801927.750447053,24803319.715249375,350909.533693343,353550.870436599,24803319.876294684
1773357042,7517921.526050152,24801972.013101753,24803363.977904074,350953.800184146,353595.135123652,24803364.138964627
1773357043,7517965.793452086,24802016.27596891,24803408.240771234,350998.06488678,353639.396594148,24803408.40181654
1773357044,7518010.060073299,24802060.53904853,24803452.50383315,351042.330771683,353683.658375967,24803452.66489616
1773357045,7518054.327036788,24802104.80234061,24803496.7671034,351086.597230584,353727.920542464,24803496.928186968
1773357046,7518098.593258148,24802149.065864023,24803541.030612607,351130.864973972,353772.184505047,24803541.19171388
1773357047,7518142.862001806,24802193.329573825,24803585.29431657,351175.129530285,353816.449763562,24803585.455417845
1773357048,7518187.129355524,24802237.59348442,24803629.55822518,351219.393824035,353860.714374258,24803629.71932931
1773357049,7518231.396515087,24802281.8576285,24803673.82237646,351263.659937668,353904.980609173,24803673.983480588
1773357050,7518275.665657478,24802326.121992245,24803718.08675791,351307.927626569,353949.24502514,24803718.24784433
1773357051,7518319.93468636,24802370.386557598,24803762.35132264,351352.195275284,353993.510289378,24803762.51240284
1773357052,7518364.202248783,24802414.651350968,24803806.61611601,351396.465090748,354037.779290926,24803806.777191523
1773357053,7518408.470485096,24802458.91637452,24803850.881139558,351440.733427762,354082.045053661,24803851.04219417
1773357054,7518452.73898107,24802503.18159605,24803895.14637558,351485.002497211,354126.310071344,24803895.307434887
1773357055,7518497.00749057,24802547.44704924,24803939.411831364,351529.271516611,354170.575463012,24803939.572895642
1773357056,7518541.274362925,24802591.71271491,24803983.677479327,351573.541570009,354214.843865118,24803983.83855375
1773357057,7518585.542764556,24802635.978593055,24804027.94335747,351617.809990084,354259.113229593,24804028.104430042
1773357058,7518629.811497184,24802680.244688008,24804072.2094658,351662.078934788,354303.379778663,24804072.370522514
1773357059,7518674.081739623,24802724.511013526,24804116.475759614,351706.350896146,354347.647294234,24804116.636836886
1773357060,7518718.351631811,24802768.77753382,24804160.742279906,351750.621516343,354391.915726856,24804160.903357178
1773357061,7518762.620725682,24802813.044266593,24804205.009012677,351794.890846317,354436.183894614,24804205.170107655
1773357062,7518806.890832478,24802857.31122955,24804249.276028756,351839.161885536,354480.448733841,24804249.437052906
1773357063,7518851.160376857,24802901.578404985,24804293.543249223,351883.431915572,354524.714806878,24804293.704228345
1773357064,7518895.431533653,24802945.845790174,24804337.81067729,351927.704242811,354568.982695714,24804337.971615758
1773357065,7518939.701189928,24802990.113397315,24804382.078336935,351971.97625456,354613.251301207,24804382.23922513
1773357066,7518983.971401757,24803034.38124834,24804426.346212417,352016.247857345,354657.519683366,24804426.5070652
1773357067,7519028.24228365,24803078.64928373,24804470.614264973,352060.520357744,354701.784314073,24804470.775100045
1773357068,7519072.514016044,24803122.91755352,24804514.8824946,352104.794279642,354746.053598938,24804515.043382797
1773357069,7519116.787050156,24803167.18605351,24804559.150957096,352149.068869645,354790.325252776,24804559.311865848
1773357070,7519161.057984875,24803211.45477565,24804603.419669576,352193.340618469,354834.591603932,24804603.580596037
1773357071,7519205.332081887,24803255.723726384,24804647.688612256,352237.610540483,354878.860334998,24804647.849538717
1773357072,7519249.60353835,24803299.992881555,24804691.957785137,352281.882594606,354923.132177394,24804692.11869389
1773357073,7519293.876279531,24803344.26225386,24804736.227174528,352326.155699229,354967.399341103,24804736.388086133
1773357074,7519338.148522041,24803388.531874202,24804780.496794872,352370.429869463,355011.668201052,24804780.657706473
1773357075,7519382.421965216,24803432.80172475,24804824.76662771,352414.702875965,355055.936009349,24804824.927557018
1773357076,7519426.695190196,24803477.071805496,24804869.03669075,352458.974694976,355100.204341437,24804869.19762356
1773357077,7519470.968266336,24803521.342104796,24804913.30697172,352503.247799522,355144.472974169,24804913.46790388
1773357078,7519515.241374424,24803565.612633035,24804957.577499956,352547.519895167,355188.742675046,24804957.738432117
1773357079,7519559.515628044,24803609.883391473,24805001.84824069,352591.792806673,355233.013103607,24805002.00919072
1773357080,7519603.790221183,24803654.15436515,24805046.11919603,352636.066567497,355277.286045688,24805046.28018417
1773357081,7519648.064676088,24803698.42558881,24805090.39041969,352680.341951479,355321.556108445,24805090.551425535
1773357082,7519692.338912504,24803742.69705502,24805134.661855854,352724.615568544,355365.829141724,24805134.82285856
1773357083,7519736.614409406,24803786.968743913,24805178.933556464,352768.889717342,355410.100582497,24805179.09454745
1773357084,7519780.889162387,24803831.240663018,24805223.20549328,352813.164211346,355454.374101356,24805223.366466556
1773357085,7519825.164730673,24803875.51281234,24805267.47766031,352857.439451085,355498.647881836,24805267.638615876
1773357086,7519869.439893033,24803919.785191875,24805311.75001771,352901.715502736,355542.917872001,24805311.911011547
1773357087,7519913.718850746,24803964.057802647,24805356.022632286,352945.99289662,355587.191733985,24805356.183608416
1773357088,7519957.995005579,24804008.330665156,24805400.295500025,352990.270535936,355631.466073927,24805400.45647092
1773357089,7520002.271205654,24804052.603768572,24805444.56860523,353034.547454565,355675.740034355,24805444.729563646
1773357090,7520046.548666454,24804096.87709636,24805488.84196079,353078.824988044,355720.014080266,24805489.00288664
1773357091,7520090.824264966,24804141.150654364,24805533.115554217,353123.099842363,355764.284697131,24805533.276462357
1773357092,7520135.101772968,24804185.42445011,24805577.389360156,353167.379299961,355808.557820719,24805577.55025059
1773357093,7520179.379182683,24804229.69849647,24805621.66339036,353211.655938358,355852.831902123,24805621.82430135
1773357094,7520223.658223364,24804273.97279779,24805665.937661603,353255.932155064,355897.104570649,24805666.098590303
1773357095,7520267.932722958,24804318.24730364,24805710.212180782,353300.211636557,355941.377039018,24805710.373109482
1773357096,7520312.212002621,24804362.522066377,24805754.48693881,353344.492763892,355985.652694399,24805754.64787036
1773357097,7520356.48991232,24804406.79706372,24805798.76190982,353388.773414111,356029.926171882,24805798.922854867
1773357098,7520400.768437832,24804451.07231028,24805843.03712034,353433.051415111,356074.20081452,24805843.198087312
1773357099,7520445.047411579,24804495.347761404,24805887.312547594,353477.329743708,356118.478410258,24805887.473558374
1773357100,7520489.326153955,24804539.623465866,24805931.58826863,353521.607144755,356162.753705835,24805931.749260604
1773357101,7520533.607030282,24804583.89940493,24805975.86421437,353565.887230162,356207.031222881,24805976.025184188
1773357102,7520577.886476339,24804628.1755809,24806020.140390337,353610.165866789,356251.307907603,24806020.30136016
1773357103,7520622.165571709,24804672.451995112,24806064.416768502,353654.445151005,356295.580362992,24806064.577776596
1773357104,7520666.44454481,24804716.728654165,24806108.693409845,353698.727081082,356339.855500443,24806108.85443307
1773357105,7520710.725502702,24804761.00552574,24806152.970281422,353743.00745621,356384.130519458,24806153.13132494
1773357106,7520755.006163656,24804805.28264527,24806197.247418664,353787.289505856,356428.407081997,24806197.40841628
1773357107,7520799.287933264,24804849.56000496,24806241.52479544,353831.573040475,356472.68317656,24806241.685788672
1773357108,7520843.569505456,24804893.837607592,24806285.802433494,353875.853182406,356516.959252701,24806285.963391308
1773357109,7520887.848235794,24804938.11544252,24806330.08030322,353920.132568109,356561.236106684,24806330.241228458
1773357110,7520932.131579414,24804982.393528275,24806374.358388975,353964.413633062,356605.514800446,24806374.519296505
1773357111,7520976.414306212,24805026.67182657,24806418.63670498,354008.693564102,356649.793949377,24806418.7975948
1773357112,7521020.696875221,24805070.950371943,24806462.915267445,354052.974638708,356694.072293851,24806463.0761424
1773357113,7521064.978322087,24805115.229153384,24806507.194045447,354097.254924538,356738.348955382,24806507.35492384
1773357114,7521109.260437517,24805159.508165073,24806551.47304286,354141.53775306,356782.629466974,24806551.63394201
1773357115,7521153.542013532,24805203.787424725,24806595.752320226,354185.820645436,356826.913227532,24806595.91319518
1773357116,7521197.824190034,24805248.06691463,24806640.031828407,354230.103042754,356871.197052624,24806640.192667376
1773357117,7521242.105410431,24805292.34662935,24806684.311576746,354274.384323798,356915.476537045,24806684.472395897
1773357118,7521286.387556673,24805336.62657858,24806728.591544308,354318.66611181,356959.75696216,24806728.752368975
1773357119,7521330.670710541,24805380.906797975,24806772.87176308,354362.950475583,357004.034381975,24806773.03257231
1773357120,7521374.953702556,24805425.18723653,24806817.152201638,354407.233359311,357048.312488928,24806817.3130059
1773357121,7521419.23769882,24805469.467905346,24806861.43287045,354451.519920636,357092.595680981,24806861.593655348
1773357122,7521463.52059454,24805513.748799972,24806905.713751815,354495.803032719,357136.874867144,24806905.87454391
1773357123,7521507.803117803,24805558.029916573,24806949.99486344,354540.087614898,357181.152192011,24806950.155676
1773357124,7521552.090451727,24805602.31124573,24806994.2761925,354584.373901644,357225.436804818,24806994.43702287
1773357125,7521596.374134236,24805646.59278743,24807038.557751916,354628.658678286,357269.716661059,24807038.71856457
1773357126,7521640.657622075,24805690.87455718,24807082.83950617,354672.944378489,357313.999769757,24807083.00030112
1773357127,7521684.941764081,24805735.156511266,24807127.12147513,354717.230101508,357358.282652591,24807127.28226792
1773357128,7521729.226114537,24805779.438660197,24807171.403606348,354761.516822281,357402.56445956,24807171.56442185
1773357129,7521773.513942035,24805823.72100397,24807215.685914695,354805.804142526,357446.848089832,24807215.84674791
1773357130,7521817.797565901,24805868.003489442,24807259.968382455,354850.091648359,357491.131433026,24807260.129253387
1773357131,7521862.084297228,24805912.286157116,24807304.251084935,354894.37829699,357535.417258542,24807304.411921
1773357132,7521906.366789485,24805956.56900186,24807348.533947393,354938.662338583,357579.698600531,24807348.694753435
1773357133,7521950.653540238,24806000.851988308,24807392.816951554,354982.946758767,357623.980234494,24807392.977752194
1773357134,7521994.941358845,24806045.13513418,24807437.100115135,355027.23501798,357668.261715359,24807437.26089806
1773357135,7522039.228930818,24806089.418429162,24807481.383438136,355071.52215274,357712.548224789,24807481.544185635
1773357136,7522083.517067295,24806133.701828036,24807525.666867416,355115.809583702,357756.832849146,24807525.827579487
1773357137,7522127.804467196,24806177.98536862,24807569.95041981,355160.095535872,357801.116435202,24807570.111117017
1773357138,7522172.092987832,24806222.269033194,24807614.234084386,355204.383780049,357845.400442831,24807614.394781593
1773357139,7522216.378715414,24806266.552804053,24807658.517855246,355248.670350691,357889.683361976,24807658.67855245
1773357140,7522260.665155004,24806310.836698905,24807702.801732384,355292.957802618,357933.966628288,24807702.9624473
1773357141,7522304.950643093,24806355.120682325,24807747.08569809,355337.243348096,357978.248144803,24807747.246413007
1773357142,7522349.23834408,24806399.404733226,24807791.369758915,355381.531998583,358022.534187353,24807791.530484997
1773357143,7522393.525925139,24806443.688897155,24807835.653924502,355425.819359067,358066.819102955,24807835.81464555
1773357144,7522437.813675819,24806487.973163515,24807879.938162044,355470.105908406,358111.105608222,24807880.098912388
1773357145,7522482.099401219,24806532.25748853,24807924.222485963,355514.393548044,358155.391389814,24807924.383232366
1773357146,7522526.387605414,24806576.541902114,24807968.506899547,355558.681962334,358199.677412498,24807968.667635024
1773357147,7522570.678119573,24806620.826404266,24808012.791366268,355602.969551509,358243.96108336,24808012.952137176
1773357148,7522614.963987104,24806665.11095956,24808057.07592156,355647.254517752,358288.24732097,24808057.23669247
1773357149,7522659.251824818,24806709.39558571,24808101.36054771,355691.545547957,358332.533198732,24808101.521336332
1773357150,7522703.538600531,24806753.680282712,24808145.64526243,355735.83561571,358376.818331562,24808145.80601906
1773357151,7522747.826187861,24806797.965050574,24808189.930065718,355780.124621299,358421.101333758,24808190.090785094
1773357152,7522792.115289908,24806842.249889288,24808234.21492215,355824.411114457,358465.384374225,24808234.375622198
1773357153,7522836.404868197,24806886.53479886,24808278.499840572,355868.696301414,358509.669566142,24808278.66053177
1773357154,7522880.693963227,24806930.81976157,24808322.784808334,355912.984465779,358553.953658925,24808322.94549448
1773357155,7522924.982357942,24806975.10477928,24808367.06981152,355957.27056948,358598.23809102,24808367.23051442
1773357156,7522969.270801226,24807019.389871042,24808411.354885567,356001.558854794,358642.523008771,24808411.51560618
1773357157,7523013.559944732,24807063.6750217,24808455.64003047,356045.846915636,358686.807834036,24808455.80075461
1773357158,7523057.846724767,24807107.960231703,24808499.92526394,356090.136945045,358731.091010559,24808500.08596684
1773357159,7523102.134141156,24807152.2455006,24808544.210550558,356134.426733989,358775.375626694,24808544.371229164
1773357160,7523146.422074586,24807196.530822646,24808588.4958726,356178.717289637,358819.65998264,24808588.65654007
1773357161,7523190.712109133,24807240.81619783,24808632.781230073,356223.006147468,358863.943996598,24808632.94193194
1773357162,7523235.001257862,24807285.10162796,24808677.0666584,356267.295636151,358908.231691763,24808677.227365326
1773357163,7523279.288680616,24807329.38714306,24808721.3521753,356311.585747444,358952.518147197,24808721.5128782
1773357164,7523323.57545047,24807373.672695387,24808765.637738924,356355.875819425,358996.80450302,24808765.798430525
1773357165,7523367.867030417,24807417.958318572,24808809.92338624,356400.165349447,359041.090731949,24808810.084035996
1773357166,7523412.155410673,24807462.2439949,24808854.20911571,356444.453857872,359085.377920675,24808854.369712323
1773357167,7523456.444355867,24807506.529724367,24808898.49486289,356488.744171214,359129.661311464,24808898.65543569
1773357168,7523500.733068788,24807550.815489266,24808942.78062779,356533.034102787,359173.945369517,24808942.941224404
1773357169,7523545.022594365,24807595.101326816,24808987.066464722,356577.3217228,359218.229630154,24808987.22706418
1773357170,7523589.315286737,24807639.387220778,24809031.352340966,356621.612085459,359262.515446751,24809031.512940425
1773357171,7523633.60567298,24807683.67316788,24809075.63827036,356665.900457058,359306.799656382,24809075.798887532
1773357172,7523677.895704543,24807727.95916813,24809119.924252894,356710.188788523,359351.086569966,24809120.08488778
1773357173,7523722.185120893,24807772.245203804,24809164.21028857,356754.477673273,359395.372734841,24809164.370923456
1773357174,7523766.473949014,24807816.531292625,24809208.49637739,356798.766957785,359439.660438179,24809208.657012276
1773357175,7523810.764137907,24807860.81742011,24809252.78253707,356843.055211138,359483.947553996,24809252.943136524
1773357176,7523855.055372516,24807905.10359427,24809297.06871446,356887.34671604,359528.234525033,24809297.229313917
1773357177,7523899.345113461,24807949.389824804,24809341.35490957,356931.635647107,359572.518921409,24809341.51552674
1773357178,7523943.634253928,24807993.676073056,24809385.64118689,356975.923979095,359616.804907432,24809385.801792704
1773357179,7523987.924712135,24808037.96237445,24809429.927512355,357020.213506236,359661.09060795,24809430.0880941
1773357180,7524032.213216405,24808082.248711273,24809474.213884607,357064.503623124,359705.374913645,24809474.374419842
1773357181,7524076.502852587,24808126.535093002,24809518.50029229,357108.791284322,359749.659740306,24809518.660803173
1773357182,7524120.793812789,24808170.821523473,24809562.7867354,357153.080272832,359793.94488733,24809562.94722857
1773357183,7524165.083729006,24808215.10798937,24809607.073231652,357197.36826533,359838.227658406,24809607.233707108
1773357184,7524209.376512481,24808259.394508414,24809651.359751992,357241.658482143,359882.514181947,24809651.520230293
1773357185,7524253.665361515,24808303.681080602,24809695.646330446,357285.948994597,359926.800871244,24809695.806770474
1773357186,7524297.955547287,24808347.96768879,24809739.932949513,357330.23955491,359971.085657088,24809740.093408443
1773357187,7524342.245504314,24808392.254379906,24809784.219627988,357374.531037415,360015.372205492,24809784.380088575
1773357188,7524386.537851005,24808436.541116033,24809828.506377324,357418.822180105,360059.657609466,24809828.666826095
1773357189,7524430.827440213,24808480.82791851,24809872.79319752,357463.110815791,360103.945780785,24809872.953622676
1773357190,7524475.117957528,24808525.11475642,24809917.080053143,357507.401814027,360148.233590734,24809917.240460586
1773357191,7524519.407913147,24808569.401682906,24809961.36696191,357551.691976544,360192.517752108,24809961.527369354
1773357192,7524563.696299183,24808613.68865702,24810005.653953128,357595.979539778,360236.80138879,24810005.81436341
1773357193,7524607.988058961,24808657.975695305,24810049.940974314,357640.2716933,360281.088610511,24810050.101417184
1773357194,7524652.280525831,24808702.262839023,24810094.228077944,357684.562309546,360325.378662793,24810094.388545413
1773357195,7524696.572086596,24808746.550062,24810138.51527015,357728.853822305,360369.664735583,24810138.67574845
1773357196,7524740.861855159,24808790.837357614,24810182.802533217,357773.142196552,360413.949650102,24810182.963046946
1773357197,7524785.154383105,24808835.12472985,24810227.08990257,357817.433212868,360458.237199249,24810227.250416297
1773357198,7524829.446048901,24808879.412170064,24810271.37734278,357861.722842262,360502.523071473,24810271.537866037
1773357199,7524873.735804263,24808923.699675813,24810315.664812487,357906.01245394,360546.811379579,24810315.825382203
1773357200,7524918.025299412,24808967.987280555,24810359.952381797,357950.303316444,360591.097916593,24810360.11296923
1773357201,7524962.314643566,24809012.27493844,24810404.24003968,357994.592022964,360635.385561166,24810404.40064483
1773357202,7525006.604318713,24809056.5626849,24810448.527786143,358038.880587495,360679.671543967,24810448.688373577
1773357203,7525050.895968814,24809100.85048451,24810492.81558575,358083.172796853,360723.958682518,24810492.976173185
1773357204,7525095.187220923,24809145.138354976,24810537.103456218,358127.463987668,360768.246478748,24810537.26404365
1773357205,7525139.480068034,24809189.42628614,24810581.391397543,358171.754450605,360812.533974563,24810581.551984977
1773357206,7525183.771140048,24809233.714290775,24810625.679392017,358216.043217861,360856.825182508,24810625.83997945
1773357207,7525228.064025795,24809278.002373826,24810669.967456773,358260.336474756,360901.112788349,24810670.128062498
1773357208,7525272.354296951,24809322.29049745,24810714.25557583,358304.628219663,360945.400382734,24810714.41618835
1773357209,7525316.645821892,24809366.57870961,24810758.54376517,358348.920786467,360989.689891582,24810758.704388034
1773357210,7525360.937946183,24809410.866974916,24810802.832007654,358393.212917855,361033.976792389,24810802.992648102
1773357211,7525405.23094369,24809455.155290615,24810847.120305415,358437.504764773,361078.263616558,24810847.28097929
1773357212,7525449.523647571,24809499.443664964,24810891.408712443,358481.795729979,361122.55370964,24810891.569355868
1773357213,7525493.814218396,24809543.73212514,24810935.697190333,358526.086146105,361166.83983351,24810935.857816044
1773357214,7525538.104689687,24809588.02062075,24810979.985756803,358570.377879776,361211.128401361,24810980.146293934
1773357215,7525582.395393338,24809632.30918722,24811024.274340987,358614.671066853,361255.417378211,24811024.4348604
1773357216,7525626.689408304,24809676.597789116,24811068.562996034,358658.965305218,361299.707912547,24811068.723475117
1773357217,7525670.981714124,24809720.886444163,24811112.851651076,358703.258260546,361343.998370124,24811113.012135062
1773357218,7525715.274806456,24809765.175155457,24811157.1403947,358747.550625509,361388.286202682,24811157.300848585
1773357219,7525759.565058726,24809809.463931408,24811201.429156035,358791.842724502,361432.570765743,24811201.589604594
1773357220,7525803.85581659,24809853.75274589,24811245.717947807,358836.138161974,361476.862318199,24811245.878419075
1773357221,7525848.148653437,24809898.041631237,24811290.006785125,358880.431963147,361521.153014951,24811290.16728967
1773357222,7525892.440698684,24809942.330540154,24811334.295688067,358924.72509078,361565.442689147,24811334.456215564
1773357223,7525936.73413057,24809986.61950148,24811378.584644273,358969.017629653,361609.728355247,24811378.745194606
1773357224,7525981.024003968,24810030.908515953,24811422.873669107,359013.310930027,361654.019731831,24811423.03419076
1773357225,7526025.31807071,24810075.197580073,24811467.162701294,359057.601154943,361698.305412348,24811467.32325326
1773357226,7526069.609743136,24810119.486678004,24811511.451804347,359101.892588919,361742.594720524,24811511.612344325
1773357227,7526113.901287934,24810163.775842827,24811555.740978263,359146.184137332,361786.881016919,24811555.901518237
1773357228,7526158.193806141,24810208.065034457,24811600.03020479,359190.477559843,361831.16746988,24811600.19070987
1773357229,7526202.486687098,24810252.35426152,24811644.319450103,359234.769316632,361875.455587443,24811644.47993693
